id,day,season,doy,hour,instrument,has_swir,sun_elevation,cloud,tier
LC08_L1GT_083234_20260609_20260613_02_T2,2026-06-09,2026,160,0,OLI,True,10.40043282,85.86,T2
LC09_L1TP_011010_20260608_20260608_02_T1,2026-06-08,2026,159,15,OLI,True,41.94468651,74.55,T1
LC09_L1GT_084234_20260608_20260608_02_T2,2026-06-08,2026,159,0,OLI,True,10.2841547,65.5,T2
LC09_L1GT_084233_20260608_20260608_02_T2,2026-06-08,2026,159,0,OLI,True,8.93756551,53.09,T2
LC08_L1TP_012010_20260607_20260613_02_T1,2026-06-07,2026,158,15,OLI,True,41.85539109,20.74,T1
LC09_L1TP_013010_20260606_20260606_02_T1,2026-06-06,2026,157,15,OLI,True,41.75955276,16.67,T1
LC08_L1TP_014010_20260605_20260613_02_T1,2026-06-05,2026,156,15,OLI,True,41.65702197,5.01,T1
LC09_L1GT_081234_20260602_20260603_02_T2,2026-06-02,2026,153,23,OLI,True,9.6777699,79.89,T2
LC08_L1GT_082234_20260601_20260612_02_T2,2026-06-01,2026,152,23,OLI,True,9.60236373,54.19,T2
LC09_L1TP_010011_20260601_20260601_02_T1,2026-06-01,2026,152,15,OLI,True,42.44261178,90.08,T1
LC09_L1GT_010010_20260601_20260601_02_T2,2026-06-01,2026,152,15,OLI,True,41.17567719,66.31,T2
LC09_L1TP_083234_20260601_20260601_02_T1,2026-06-01,2026,152,0,OLI,True,9.40700018,13.3,T1
LC08_L1TP_011010_20260531_20260605_02_T1,2026-05-31,2026,151,15,OLI,True,41.04230282,14.76,T1
LC08_L1TP_084234_20260531_20260604_02_T1,2026-05-31,2026,151,0,OLI,True,9.32233005,14.18,T1
LC08_L1TP_084233_20260531_20260604_02_T1,2026-05-31,2026,151,0,OLI,True,7.97525237,8.37,T1
LC09_L1TP_012010_20260530_20260530_02_T1,2026-05-30,2026,150,15,OLI,True,40.89964046,0.18,T1
LC08_L1TP_013010_20260529_20260604_02_T1,2026-05-29,2026,149,15,OLI,True,40.75325229,0.07,T1
LC08_L1TP_081234_20260525_20260604_02_T2,2026-05-25,2026,145,23,OLI,True,8.47814739,75.99,T2
LC09_L1GT_082234_20260525_20260525_02_T2,2026-05-25,2026,145,0,OLI,True,8.27405681,66.0,T2
LC08_L1GT_010011_20260524_20260603_02_T2,2026-05-24,2026,144,15,OLI,True,41.1847733,99.33,T2
LC08_L1GT_010010_20260524_20260603_02_T2,2026-05-24,2026,144,15,OLI,True,39.914084,100.0,T2
LC08_L1TP_083234_20260524_20260529_02_T2,2026-05-24,2026,144,0,OLI,True,8.11734575,51.59,T2
LC09_L1TP_011010_20260523_20260523_02_T1,2026-05-23,2026,143,15,OLI,True,39.73033438,4.37,T1
LC09_L1GT_084234_20260523_20260523_02_T2,2026-05-23,2026,143,0,OLI,True,7.90276922,29.38,T2
LC09_L1TP_084233_20260523_20260523_02_T1,2026-05-23,2026,143,0,OLI,True,6.55812318,7.18,T1
LC08_L1TP_012010_20260522_20260529_02_T1,2026-05-22,2026,142,15,OLI,True,39.53936086,29.52,T1
LC09_L1TP_013010_20260521_20260521_02_T1,2026-05-21,2026,141,15,OLI,True,39.34343641,67.05,T1
LC09_L1TP_081234_20260517_20260518_02_T2,2026-05-17,2026,137,23,OLI,True,6.87936489,21.23,T2
LC08_L1GT_082234_20260516_20260521_02_T2,2026-05-16,2026,136,23,OLI,True,6.68745671,80.91,T2
LC09_L1TP_010011_20260516_20260516_02_T1,2026-05-16,2026,136,15,OLI,True,39.54297974,50.06,T1
LC09_L1TP_010010_20260516_20260516_02_T1,2026-05-16,2026,136,15,OLI,True,38.26896411,13.18,T1
LC09_L1GT_083234_20260516_20260516_02_T2,2026-05-16,2026,136,0,OLI,True,6.43868996,40.69,T2
LC08_L1TP_011010_20260515_20260520_02_T1,2026-05-15,2026,135,15,OLI,True,38.03827028,52.32,T1
LC08_L1TP_084234_20260515_20260520_02_T2,2026-05-15,2026,135,0,OLI,True,6.23726374,2.76,T2
LC08_L1TP_084233_20260515_20260520_02_T1,2026-05-15,2026,135,0,OLI,True,4.89598111,4.24,T1
LC09_L1TP_012010_20260514_20260514_02_T1,2026-05-14,2026,134,15,OLI,True,37.80346506,8.24,T1
LC08_L1TP_013010_20260513_20260520_02_T1,2026-05-13,2026,133,15,OLI,True,37.56207399,75.9,T1
LC08_L1TP_081234_20260509_20260515_02_T1,2026-05-09,2026,129,23,OLI,True,5.02402394,56.93,T1
LC08_L1TP_010011_20260508_20260515_02_T1,2026-05-08,2026,128,15,OLI,True,37.5470002,0.0,T1
LC08_L1TP_010010_20260508_20260515_02_T1,2026-05-08,2026,128,15,OLI,True,36.2730382,34.94,T1
LC09_L1TP_011010_20260507_20260507_02_T1,2026-05-07,2026,127,15,OLI,True,36.00334048,19.98,T1
LC08_L1TP_012010_20260506_20260515_02_T1,2026-05-06,2026,126,15,OLI,True,35.72732127,42.95,T1
LC09_L1TP_013010_20260505_20260505_02_T1,2026-05-05,2026,125,15,OLI,True,35.44773393,0.84,T1
LC09_L1TP_010011_20260430_20260430_02_T1,2026-04-30,2026,120,15,OLI,True,35.2449248,0.15,T1
LC09_L1TP_010010_20260430_20260430_02_T1,2026-04-30,2026,120,15,OLI,True,33.97171616,0.23,T1
LC08_L1TP_011010_20260429_20260506_02_T1,2026-04-29,2026,119,15,OLI,True,33.66544934,21.25,T1
LC09_L1TP_012010_20260428_20260428_02_T1,2026-04-28,2026,118,15,OLI,True,33.35597906,77.45,T1
LC08_L1TP_013010_20260427_20260506_02_T1,2026-04-27,2026,117,15,OLI,True,33.04135792,74.55,T1
LC08_L1GT_010011_20260422_20260501_02_T2,2026-04-22,2026,112,15,OLI,True,32.67366823,100.0,T2
LC08_L1GT_010010_20260422_20260501_02_T2,2026-04-22,2026,112,15,OLI,True,31.40446081,100.0,T2
LC09_L1GT_011010_20260421_20260421_02_T2,2026-04-21,2026,111,15,OLI,True,31.0693045,100.0,T2
LC08_L1GT_012010_20260420_20260501_02_T2,2026-04-20,2026,110,15,OLI,True,30.72920181,100.0,T2
LC09_L1TP_013010_20260419_20260419_02_T1,2026-04-19,2026,109,15,OLI,True,30.38777624,16.75,T1
LC09_L1TP_010011_20260414_20260414_02_T1,2026-04-14,2026,104,15,OLI,True,29.88289094,20.61,T1
LC09_L1TP_010010_20260414_20260414_02_T1,2026-04-14,2026,104,15,OLI,True,28.61815633,6.69,T1
LC08_L1TP_011010_20260413_20260423_02_T1,2026-04-13,2026,103,15,OLI,True,28.25744439,0.8,T1
LC09_L1TP_012010_20260412_20260412_02_T1,2026-04-12,2026,102,15,OLI,True,27.8957988,7.07,T1
LC08_L1TP_013010_20260411_20260423_02_T1,2026-04-11,2026,101,15,OLI,True,27.52999254,6.69,T1
LC08_L1TP_010011_20260406_20260416_02_T1,2026-04-06,2026,96,15,OLI,True,26.91734303,35.93,T1
LC08_L1TP_010010_20260406_20260416_02_T1,2026-04-06,2026,96,15,OLI,True,25.65924733,5.6,T1
LC09_L1TP_011010_20260405_20260405_02_T1,2026-04-05,2026,95,15,OLI,True,25.28211563,7.35,T1
LC08_L1TP_012010_20260404_20260415_02_T1,2026-04-04,2026,94,15,OLI,True,24.90198133,10.67,T1
LC09_L1TP_013010_20260403_20260403_02_T1,2026-04-03,2026,93,15,OLI,True,24.52155046,79.79,T1
LC09_L1TP_010011_20260329_20260329_02_T1,2026-03-29,2026,88,15,OLI,True,23.83291922,74.46,T1
LC09_L1TP_010010_20260329_20260329_02_T1,2026-03-29,2026,88,15,OLI,True,22.58031332,73.18,T1
LC08_L1TP_011010_20260328_20260406_02_T1,2026-03-28,2026,87,15,OLI,True,22.18992062,8.92,T1
LC09_L1TP_012010_20260327_20260327_02_T1,2026-03-27,2026,86,15,OLI,True,21.80001265,0.31,T1
LC08_L1TP_013010_20260326_20260330_02_T1,2026-03-26,2026,85,15,OLI,True,21.40770799,22.17,T1
LC08_L1TP_010011_20260321_20260329_02_T1,2026-03-21,2026,80,15,OLI,True,20.67036607,8.25,T1
LC08_L1TP_010010_20260321_20260329_02_T1,2026-03-21,2026,80,15,OLI,True,19.42524011,43.17,T1
LC09_L1TP_011010_20260320_20260320_02_T1,2026-03-20,2026,79,15,OLI,True,19.03074134,12.07,T1
LC08_L1GT_012010_20260319_20260329_02_T2,2026-03-19,2026,78,15,OLI,True,18.63446406,100.0,T2
LC09_L1TP_013010_20260318_20260318_02_T2,2026-03-18,2026,77,15,OLI,True,18.23979034,99.91,T2
LC09_L1TP_010011_20260313_20260313_02_T1,2026-03-13,2026,72,15,OLI,True,17.48946457,64.68,T1
LC09_L1TP_010010_20260313_20260313_02_T1,2026-03-13,2026,72,15,OLI,True,16.24966186,46.19,T1
LC08_L1TP_011010_20260312_20260328_02_T1,2026-03-12,2026,71,15,OLI,True,15.85438476,0.84,T1
LC09_L1TP_012010_20260311_20260311_02_T1,2026-03-11,2026,70,15,OLI,True,15.46197263,0.46,T1
LC08_L1TP_013010_20260310_20260314_02_T1,2026-03-10,2026,69,15,OLI,True,15.06799391,24.51,T1
LC08_L1TP_010011_20260305_20260313_02_T1,2026-03-05,2026,64,15,OLI,True,14.34035713,16.3,T1
LC08_L1TP_010010_20260305_20260313_02_T1,2026-03-05,2026,64,15,OLI,True,13.10609373,91.99,T1
LC09_L1TP_011010_20260304_20260304_02_T1,2026-03-04,2026,63,15,OLI,True,12.7210849,14.61,T1
LC08_L1TP_012010_20260303_20260307_02_T1,2026-03-03,2026,62,15,OLI,True,12.33569519,83.29,T1
LC09_L1TP_013010_20260302_20260302_02_T2,2026-03-02,2026,61,15,OLI,True,11.95376967,77.82,T2
LC09_L1TP_010011_20260225_20260225_02_T1,2026-02-25,2026,56,15,OLI,True,11.28558264,54.77,T1
LC09_L1TP_010010_20260225_20260225_02_T1,2026-02-25,2026,56,15,OLI,True,10.05432027,37.04,T1
LC08_L1GT_011010_20260224_20260306_02_T2,2026-02-24,2026,55,15,OLI,True,9.68207562,100.0,T2
LC09_L1GT_012010_20260223_20260223_02_T2,2026-02-23,2026,54,15,OLI,True,9.31466527,100.0,T2
LC08_L1GT_013010_20260222_20260227_02_T2,2026-02-22,2026,53,15,OLI,True,8.94719056,90.79,T2
LC08_L1TP_010011_20260217_20260226_02_T1,2026-02-17,2026,48,15,OLI,True,8.3748709,56.59,T1
LC08_L1TP_010010_20260217_20260226_02_T1,2026-02-17,2026,48,15,OLI,True,7.14545636,99.94,T1
LC09_L1TP_011010_20260216_20260216_02_T1,2026-02-16,2026,47,15,OLI,True,6.7977838,72.23,T1
LC08_L1TP_012010_20260215_20260221_02_T1,2026-02-15,2026,46,15,OLI,True,6.45135042,33.14,T1
LC09_L1TP_013010_20260214_20260214_02_T1,2026-02-14,2026,45,15,OLI,True,6.11021059,7.01,T1
